venture_id,name,sector,development_stage,entity_status,has_repo,has_revenue_model,capability_coverage_pct,readiness_pct,readiness_tier,repo_key,stage_verified,development_stage_v1_self_reported,development_stage_v2_computed,readiness_pct_v1,readiness_pct_v2
OPS-055-Project-Budget-AI,Project Budget Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-055-project-budget-ai,False,planned,planned,3.5,13.5
OPS-056-Resource-Forecasting-AI,Resource Forecasting Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-056-resource-forecasting-ai,False,planned,planned,3.5,13.5
OPS-057-Task-Prioritization-AI,Task Prioritization Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-057-task-prioritization-ai,False,planned,planned,3.5,13.5
OPS-058-Time-Management-AI,Time Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-058-time-management-ai,False,planned,planned,3.5,13.5
OPS-059-Meeting-Minutes-AI,Meeting Minutes Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-059-meeting-minutes-ai,False,planned,planned,3.5,13.5
OPS-060-Document-Translation-AI,Document Translation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-060-document-translation-ai,False,planned,planned,3.5,13.5
OPS-061-Form-Automation-AI,Form Automation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-061-form-automation-ai,False,planned,planned,3.5,13.5
OPS-062-Report-Generation-AI,Report Generation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-062-report-generation-ai,False,planned,planned,3.5,13.5
OPS-063-Dashboard-Creation-AI,Dashboard Creation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-063-dashboard-creation-ai,False,planned,planned,3.5,13.5
OPS-064-Analytics-Platform-AI,Analytics Platform Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-064-analytics-platform-ai,False,planned,planned,3.5,13.5
OPS-065-Data-Cleaning-AI,Data Cleaning Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-065-data-cleaning-ai,False,planned,planned,3.5,13.5
OPS-066-Workflow-Management-AI,Workflow Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-066-workflow-management-ai,False,planned,planned,3.5,13.5
EDU-006-Homeschooling-Content-AI,Homeschooling Content Ai,education,planned,unknown,False,False,0.0,3.5,Idea,edu-006-homeschooling-content-ai,True,planned,planned,3.5,13.5
EDU-013-Automated-Empire-Book,Automated Empire Book,education,planned,unknown,False,False,0.0,3.5,Idea,edu-013-automated-empire-book,True,planned,planned,3.5,13.5
SPEC-001-AI-Auction-House,Ai Auction House,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-001-ai-auction-house,False,planned,planned,3.5,13.5
SPEC-002-Smart-Marina-Management,Smart Marina Management,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-002-smart-marina-management,False,planned,planned,3.5,13.5
SPEC-003-AI-Surf-Report,Ai Surf Report,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-003-ai-surf-report,False,planned,planned,3.5,13.5
SPEC-004-Private-Chef-AI,Private Chef Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-004-private-chef-ai,False,planned,planned,3.5,13.5
SPEC-005-Virtual-Concierge-AI,Virtual Concierge Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-005-virtual-concierge-ai,False,planned,planned,3.5,13.5
SPEC-006-Smart-Parking-AI,Smart Parking Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-006-smart-parking-ai,False,planned,planned,3.5,13.5
SPEC-007-AI-Interior-Design,Ai Interior Design,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-007-ai-interior-design,False,planned,planned,3.5,13.5
SPEC-008-Personal-Stylist-AI,Personal Stylist Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-008-personal-stylist-ai,False,planned,planned,3.5,13.5
SPEC-009-Smart-Locker-System,Smart Locker System,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-009-smart-locker-system,False,planned,planned,3.5,13.5
SPEC-010-AI-Fitness-Coach,Ai Fitness Coach,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-010-ai-fitness-coach,False,planned,planned,3.5,13.5
SPEC-011-Smart-Golf-Caddie,Smart Golf Caddie,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-011-smart-golf-caddie,False,planned,planned,3.5,13.5
SPEC-012-AI-Nutritionist,Ai Nutritionist,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-012-ai-nutritionist,False,planned,planned,3.5,13.5
SPEC-013-Smart-Hotel-Butler,Smart Hotel Butler,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-013-smart-hotel-butler,False,planned,planned,3.5,13.5
SPEC-014-AI-Language-Tutor,Ai Language Tutor,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-014-ai-language-tutor,False,planned,planned,3.5,13.5
SPEC-015-Smart-Transportation-AI,Smart Transportation Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-015-smart-transportation-ai,False,planned,planned,3.5,13.5
SPEC-016-AI-Travel-Planner,Ai Travel Planner,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-016-ai-travel-planner,False,planned,planned,3.5,13.5
SPEC-017-Smart-Agriculture-AI,Smart Agriculture Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-017-smart-agriculture-ai,False,planned,planned,3.5,13.5
SPEC-018-AI-Personal-Shopper,Ai Personal Shopper,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-018-ai-personal-shopper,False,planned,planned,3.5,13.5
SPEC-019-Smart-Home-Security,Smart Home Security,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-019-smart-home-security,False,planned,planned,3.5,13.5
SPEC-020-AI-Music-Producer,Ai Music Producer,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-020-ai-music-producer,False,planned,planned,3.5,13.5
SPEC-021-Smart-Restaurant-AI,Smart Restaurant Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-021-smart-restaurant-ai,False,planned,planned,3.5,13.5
SPEC-022-AI-Movie-Critic,Ai Movie Critic,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-022-ai-movie-critic,False,planned,planned,3.5,13.5
SPEC-023-Smart-Museum-Guide,Smart Museum Guide,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-023-smart-museum-guide,False,planned,planned,3.5,13.5
SPEC-024-AI-Sports-Analyst,Ai Sports Analyst,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-024-ai-sports-analyst,False,planned,planned,3.5,13.5
SPEC-025-Smart-Library-AI,Smart Library Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-025-smart-library-ai,False,planned,planned,3.5,13.5
SPEC-026-AI-Art-Curator,Ai Art Curator,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-026-ai-art-curator,False,planned,planned,3.5,13.5
SPEC-027-Smart-Fitness-AI,Smart Fitness Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-027-smart-fitness-ai,False,planned,planned,3.5,13.5
SPEC-028-AI-Poetry-Generator,Ai Poetry Generator,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-028-ai-poetry-generator,False,planned,planned,3.5,13.5
SPEC-029-Smart-Dating-AI,Smart Dating Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-029-smart-dating-ai,False,planned,planned,3.5,13.5
SPEC-030-AI-Journalism-Tool,Ai Journalism Tool,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-030-ai-journalism-tool,False,planned,planned,3.5,13.5
SPEC-031-Smart-Legal-AI,Smart Legal Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-031-smart-legal-ai,False,planned,planned,3.5,13.5
SPEC-033-Smart-Real-Estate-AI,Smart Real Estate Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-033-smart-real-estate-ai,False,planned,planned,3.5,13.5
SPEC-034-AI-Cooking-Assistant,Ai Cooking Assistant,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-034-ai-cooking-assistant,False,planned,planned,3.5,13.5
SPEC-035-Smart-Health-AI,Smart Health Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-035-smart-health-ai,False,planned,planned,3.5,13.5
SPEC-036-AI-Photography-Tool,Ai Photography Tool,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-036-ai-photography-tool,False,planned,planned,3.5,13.5
SPEC-037-Smart-Writing-AI,Smart Writing Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-037-smart-writing-ai,False,planned,planned,3.5,13.5
SPEC-038-AI-Comedy-Writer,Ai Comedy Writer,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-038-ai-comedy-writer,False,planned,planned,3.5,13.5
SPEC-039-Smart-Meditation-AI,Smart Meditation Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-039-smart-meditation-ai,False,planned,planned,3.5,13.5
SPEC-040-AI-Debate-Coach,Ai Debate Coach,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-040-ai-debate-coach,False,planned,planned,3.5,13.5
SPEC-041-Smart-Parenting-AI,Smart Parenting Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-041-smart-parenting-ai,False,planned,planned,3.5,13.5
SPEC-042-AI-Financial-Advisor,Ai Financial Advisor,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-042-ai-financial-advisor,False,planned,planned,3.5,13.5
SPEC-043-Smart-Automotive-AI,Smart Automotive Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-043-smart-automotive-ai,False,planned,planned,3.5,13.5
SPEC-044-AI-Aviation-Planner,Ai Aviation Planner,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-044-ai-aviation-planner,False,planned,planned,3.5,13.5
SPEC-045-Smart-Maritime-AI,Smart Maritime Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-045-smart-maritime-ai,False,planned,planned,3.5,13.5
SPEC-046-AI-Weather-Forecast,Ai Weather Forecast,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-046-ai-weather-forecast,False,planned,planned,3.5,13.5
SPEC-047-Smart-Energy-AI,Smart Energy Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-047-smart-energy-ai,False,planned,planned,3.5,13.5
SPEC-048-AI-Sports-Coach,Ai Sports Coach,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-048-ai-sports-coach,False,planned,planned,3.5,13.5
SPEC-049-Smart-Education-AI,Smart Education Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-049-smart-education-ai,False,planned,planned,3.5,13.5
SPEC-050-AI-Language-Translator,Ai Language Translator,specialized,planned,unknown,False,False,0.0,3.5,Idea,spec-050-ai-language-translator,False,planned,planned,3.5,13.5
FI-dist,Dist,financial,planned,unknown,False,False,0.0,3.5,Idea,fi-dist,False,planned,planned,3.5,13.5
FI-node_modules,Node_Modules,financial,planned,unknown,False,False,0.0,3.5,Idea,fi-node_modules,False,planned,planned,3.5,13.5
FI-public,Public,financial,planned,unknown,False,False,0.0,3.5,Idea,fi-public,False,planned,planned,3.5,13.5
FI-src,Src,financial,planned,unknown,False,False,0.0,3.5,Idea,fi-src,False,planned,planned,3.5,13.5
FI-supabase,Supabase,financial,planned,unknown,False,False,0.0,3.5,Idea,fi-supabase,False,planned,planned,3.5,13.5
CON-001-ACE-CONSTRUCTION,Ace Construction,construction,planned,unknown,False,False,0.0,3.5,Idea,con-001-ace-construction,True,planned,mvp,3.5,32.8
CON-002-RESIDENTIAL-CONSTRUCTION,Residential Construction,construction,planned,unknown,False,False,0.0,3.5,Idea,con-002-residential-construction,True,planned,mvp,3.5,32.8
CON-003-COMMERCIAL-CONSTRUCTION,Commercial Construction,construction,planned,unknown,False,False,0.0,3.5,Idea,con-003-commercial-construction,True,planned,mvp,3.5,32.8
CON-004-INDUSTRIAL-CONSTRUCTION,Industrial Construction,construction,planned,unknown,False,False,0.0,3.5,Idea,con-004-industrial-construction,True,planned,mvp,3.5,32.8
CON-005-CONSTRUCTION-EQUIPMENT-RENTAL,Construction Equipment Rental,construction,planned,unknown,False,False,0.0,3.5,Idea,con-005-construction-equipment-rental,True,planned,mvp,3.5,32.8
CON-006-CONSTRUCTION-PROJECT-MANAGEMENT,Construction Project Management,construction,planned,unknown,False,False,0.0,3.5,Idea,con-006-construction-project-management,True,planned,mvp,3.5,32.8
CON-007-GREEN-BUILDING-SERVICES,Green Building Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-007-green-building-services,True,planned,mvp,3.5,32.8
CON-008-HOME-RENOVATION-SERVICES,Home Renovation Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-008-home-renovation-services,True,planned,mvp,3.5,32.8
CON-009-ROOFING-COMPANY,Roofing Company,construction,planned,unknown,False,False,0.0,3.5,Idea,con-009-roofing-company,True,planned,mvp,3.5,32.8
CON-010-PLUMBING-SERVICES,Plumbing Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-010-plumbing-services,True,planned,mvp,3.5,32.8
CON-011-ELECTRICAL-SERVICES,Electrical Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-011-electrical-services,True,planned,mvp,3.5,32.8
CON-012-HVAC-SERVICES,HVAC Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-012-hvac-services,True,planned,mvp,3.5,32.8
CON-013-PAINTING-SERVICES,Painting Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-013-painting-services,True,planned,mvp,3.5,32.8
CON-014-FLOORING-SERVICES,Flooring Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-014-flooring-services,True,planned,mvp,3.5,32.8
CON-015-LANDSCAPING-SERVICES,Landscaping Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-015-landscaping-services,True,planned,mvp,3.5,32.8
CON-016-DEMOLITION-SERVICES,Demolition Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-016-demolition-services,True,planned,mvp,3.5,32.8
CON-017-CONCRETE-SERVICES,Concrete Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-017-concrete-services,True,planned,mvp,3.5,32.8
CON-018-CARPENTRY-SERVICES,Carpentry Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-018-carpentry-services,True,planned,mvp,3.5,32.8
CON-019-WINDOW-INSTALLATION,Window Installation,construction,planned,unknown,False,False,0.0,3.5,Idea,con-019-window-installation,True,planned,mvp,3.5,32.8
CON-020-INSULATION-SERVICES,Insulation Services,construction,planned,unknown,False,False,0.0,3.5,Idea,con-020-insulation-services,True,planned,mvp,3.5,32.8
RE-001-PROPERTY-HOLDINGS,Property Holdings,real-estate,planned,unknown,False,False,0.0,3.5,Idea,re-001-property-holdings,False,planned,planned,3.5,13.5
