repo_name,description,company_role,venture_id,venture_name,sector,stage,status,repository_url,agent_ids,health_score,revenue_ytd,source,priority,notes
comm-008-community-fundraising-ai,COMM-008-Community-Fundraising-AI: Community Fundraising Ai - community venture,Venture,COMM-008-Community-Fundraising-AI,Community Fundraising Ai,community,planned,planned,https://github.com/Worldwidebro/comm-008-community-fundraising-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #540 of 687
comm-009-volunteer-hub-ai,COMM-009-Volunteer-Hub-AI: Volunteer Hub Ai - community venture,Venture,COMM-009-Volunteer-Hub-AI,Volunteer Hub Ai,community,planned,planned,https://github.com/Worldwidebro/comm-009-volunteer-hub-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #541 of 687
comm-010-disaster-relief-ai,COMM-010-Disaster-Relief-AI: Disaster Relief Ai - community venture,Venture,COMM-010-Disaster-Relief-AI,Disaster Relief Ai,community,planned,planned,https://github.com/Worldwidebro/comm-010-disaster-relief-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #542 of 687
comm-011-indigenous-creator-hub,COMM-011-Indigenous-Creator-Hub: Indigenous Creator Hub - community venture,Venture,COMM-011-Indigenous-Creator-Hub,Indigenous Creator Hub,community,planned,planned,https://github.com/Worldwidebro/comm-011-indigenous-creator-hub,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #543 of 687
comm-012-black-art-museum-ai,COMM-012-Black-Art-Museum-AI: Black Art Museum Ai - community venture,Venture,COMM-012-Black-Art-Museum-AI,Black Art Museum Ai,community,planned,planned,https://github.com/Worldwidebro/comm-012-black-art-museum-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #544 of 687
comm-013-women-s-empowerment-network,COMM-013-Women-s-Empowerment-Network: Women S Empowerment Network - community venture,Venture,COMM-013-Women-s-Empowerment-Network,Women S Empowerment Network,community,planned,planned,https://github.com/Worldwidebro/comm-013-women-s-empowerment-network,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #545 of 687
comm-014-veterans-support-ai,COMM-014-Veterans-Support-AI: Veterans Support Ai - community venture,Venture,COMM-014-Veterans-Support-AI,Veterans Support Ai,community,planned,planned,https://github.com/Worldwidebro/comm-014-veterans-support-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #546 of 687
comm-015-youth-mentorship-program,COMM-015-Youth-Mentorship-Program: Youth Mentorship Program - community venture,Venture,COMM-015-Youth-Mentorship-Program,Youth Mentorship Program,community,planned,planned,https://github.com/Worldwidebro/comm-015-youth-mentorship-program,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #547 of 687
comm-016-community-health-ai,COMM-016-Community-Health-AI: Community Health Ai - community venture,Venture,COMM-016-Community-Health-AI,Community Health Ai,community,planned,planned,https://github.com/Worldwidebro/comm-016-community-health-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #548 of 687
comm-017-local-business-directory,COMM-017-Local-Business-Directory: Local Business Directory - community venture,Venture,COMM-017-Local-Business-Directory,Local Business Directory,community,planned,planned,https://github.com/Worldwidebro/comm-017-local-business-directory,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #549 of 687
comm-018-neighborhood-watch-ai,COMM-018-Neighborhood-Watch-AI: Neighborhood Watch Ai - community venture,Venture,COMM-018-Neighborhood-Watch-AI,Neighborhood Watch Ai,community,planned,planned,https://github.com/Worldwidebro/comm-018-neighborhood-watch-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #550 of 687
comm-019-community-garden-ai,COMM-019-Community-Garden-AI: Community Garden Ai - community venture,Venture,COMM-019-Community-Garden-AI,Community Garden Ai,community,planned,planned,https://github.com/Worldwidebro/comm-019-community-garden-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #551 of 687
comm-020-public-transportation-ai,COMM-020-Public-Transportation-AI: Public Transportation Ai - community venture,Venture,COMM-020-Public-Transportation-AI,Public Transportation Ai,community,planned,planned,https://github.com/Worldwidebro/comm-020-public-transportation-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #552 of 687
comm-021-housing-assistance-ai,COMM-021-Housing-Assistance-AI: Housing Assistance Ai - community venture,Venture,COMM-021-Housing-Assistance-AI,Housing Assistance Ai,community,planned,planned,https://github.com/Worldwidebro/comm-021-housing-assistance-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #553 of 687
comm-022-job-training-center,COMM-022-Job-Training-Center: Job Training Center - community venture,Venture,COMM-022-Job-Training-Center,Job Training Center,community,planned,planned,https://github.com/Worldwidebro/comm-022-job-training-center,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #554 of 687
comm-023-elder-companion-ai,COMM-023-Elder-Companion-AI: Elder Companion Ai - community venture,Venture,COMM-023-Elder-Companion-AI,Elder Companion Ai,community,planned,planned,https://github.com/Worldwidebro/comm-023-elder-companion-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #555 of 687
comm-024-youth-sports-ai,COMM-024-Youth-Sports-AI: Youth Sports Ai - community venture,Venture,COMM-024-Youth-Sports-AI,Youth Sports Ai,community,planned,planned,https://github.com/Worldwidebro/comm-024-youth-sports-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #556 of 687
comm-025-community-legal-aid,COMM-025-Community-Legal-Aid: Community Legal Aid - community venture,Venture,COMM-025-Community-Legal-Aid,Community Legal Aid,community,planned,planned,https://github.com/Worldwidebro/comm-025-community-legal-aid,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #557 of 687
comm-026-public-education-ai,COMM-026-Public-Education-AI: Public Education Ai - community venture,Venture,COMM-026-Public-Education-AI,Public Education Ai,community,planned,planned,https://github.com/Worldwidebro/comm-026-public-education-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #558 of 687
comm-027-local-government-ai,COMM-027-Local-Government-AI: Local Government Ai - community venture,Venture,COMM-027-Local-Government-AI,Local Government Ai,community,planned,planned,https://github.com/Worldwidebro/comm-027-local-government-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #559 of 687
comm-028-public-safety-ai,COMM-028-Public-Safety-AI: Public Safety Ai - community venture,Venture,COMM-028-Public-Safety-AI,Public Safety Ai,community,planned,planned,https://github.com/Worldwidebro/comm-028-public-safety-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #560 of 687
comm-029-community-wellness-ai,COMM-029-Community-Wellness-AI: Community Wellness Ai - community venture,Venture,COMM-029-Community-Wellness-AI,Community Wellness Ai,community,planned,planned,https://github.com/Worldwidebro/comm-029-community-wellness-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #561 of 687
comm-030-cultural-exchange-ai,COMM-030-Cultural-Exchange-AI: Cultural Exchange Ai - community venture,Venture,COMM-030-Cultural-Exchange-AI,Cultural Exchange Ai,community,planned,planned,https://github.com/Worldwidebro/comm-030-cultural-exchange-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #562 of 687
comm-031-community-investment-ai,COMM-031-Community-Investment-AI: Community Investment Ai - community venture,Venture,COMM-031-Community-Investment-AI,Community Investment Ai,community,planned,planned,https://github.com/Worldwidebro/comm-031-community-investment-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #563 of 687
comm-032-public-health-ai,COMM-032-Public-Health-AI: Public Health Ai - community venture,Venture,COMM-032-Public-Health-AI,Public Health Ai,community,planned,planned,https://github.com/Worldwidebro/comm-032-public-health-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #564 of 687
comm-033-youth-innovation-hub,COMM-033-Youth-Innovation-Hub: Youth Innovation Hub - community venture,Venture,COMM-033-Youth-Innovation-Hub,Youth Innovation Hub,community,planned,planned,https://github.com/Worldwidebro/comm-033-youth-innovation-hub,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #565 of 687
comm-034-senior-tech-support,COMM-034-Senior-Tech-Support: Senior Tech Support - community venture,Venture,COMM-034-Senior-Tech-Support,Senior Tech Support,community,planned,planned,https://github.com/Worldwidebro/comm-034-senior-tech-support,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #566 of 687
comm-035-community-arts-ai,COMM-035-Community-Arts-AI: Community Arts Ai - community venture,Venture,COMM-035-Community-Arts-AI,Community Arts Ai,community,planned,planned,https://github.com/Worldwidebro/comm-035-community-arts-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #567 of 687
comm-036-public-infrastructure-ai,COMM-036-Public-Infrastructure-AI: Public Infrastructure Ai - community venture,Venture,COMM-036-Public-Infrastructure-AI,Public Infrastructure Ai,community,planned,planned,https://github.com/Worldwidebro/comm-036-public-infrastructure-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #568 of 687
comm-037-neighborhood-development-ai,COMM-037-Neighborhood-Development-AI: Neighborhood Development Ai - community venture,Venture,COMM-037-Neighborhood-Development-AI,Neighborhood Development Ai,community,planned,planned,https://github.com/Worldwidebro/comm-037-neighborhood-development-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #569 of 687
comm-038-community-policing-ai,COMM-038-Community-Policing-AI: Community Policing Ai - community venture,Venture,COMM-038-Community-Policing-AI,Community Policing Ai,community,planned,planned,https://github.com/Worldwidebro/comm-038-community-policing-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #570 of 687
comm-039-public-space-ai,COMM-039-Public-Space-AI: Public Space Ai - community venture,Venture,COMM-039-Public-Space-AI,Public Space Ai,community,planned,planned,https://github.com/Worldwidebro/comm-039-public-space-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #571 of 687
comm-040-community-recycling-ai,COMM-040-Community-Recycling-AI: Community Recycling Ai - community venture,Venture,COMM-040-Community-Recycling-AI,Community Recycling Ai,community,planned,planned,https://github.com/Worldwidebro/comm-040-community-recycling-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #572 of 687
comm-041-public-wi-fi-ai,COMM-041-Public-Wi-Fi-AI: Public Wi Fi Ai - community venture,Venture,COMM-041-Public-Wi-Fi-AI,Public Wi Fi Ai,community,planned,planned,https://github.com/Worldwidebro/comm-041-public-wi-fi-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #573 of 687
comm-042-community-energy-ai,COMM-042-Community-Energy-AI: Community Energy Ai - community venture,Venture,COMM-042-Community-Energy-AI,Community Energy Ai,community,planned,planned,https://github.com/Worldwidebro/comm-042-community-energy-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #574 of 687
comm-043-local-food-network-ai,COMM-043-Local-Food-Network-AI: Local Food Network Ai - community venture,Venture,COMM-043-Local-Food-Network-AI,Local Food Network Ai,community,planned,planned,https://github.com/Worldwidebro/comm-043-local-food-network-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #575 of 687
comm-044-community-volunteering-ai,COMM-044-Community-Volunteering-AI: Community Volunteering Ai - community venture,Venture,COMM-044-Community-Volunteering-AI,Community Volunteering Ai,community,planned,planned,https://github.com/Worldwidebro/comm-044-community-volunteering-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #576 of 687
comm-045-public-childcare-ai,COMM-045-Public-Childcare-AI: Public Childcare Ai - community venture,Venture,COMM-045-Public-Childcare-AI,Public Childcare Ai,community,planned,planned,https://github.com/Worldwidebro/comm-045-public-childcare-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #577 of 687
comm-046-community-pet-care-ai,COMM-046-Community-Pet-Care-AI: Community Pet Care Ai - community venture,Venture,COMM-046-Community-Pet-Care-AI,Community Pet Care Ai,community,planned,planned,https://github.com/Worldwidebro/comm-046-community-pet-care-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #578 of 687
comm-047-public-fitness-ai,COMM-047-Public-Fitness-AI: Public Fitness Ai - community venture,Venture,COMM-047-Public-Fitness-AI,Public Fitness Ai,community,planned,planned,https://github.com/Worldwidebro/comm-047-public-fitness-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #579 of 687
comm-048-community-transportation-ai,COMM-048-Community-Transportation-AI: Community Transportation Ai - community venture,Venture,COMM-048-Community-Transportation-AI,Community Transportation Ai,community,planned,planned,https://github.com/Worldwidebro/comm-048-community-transportation-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #580 of 687
comm-049-public-event-ai,COMM-049-Public-Event-AI: Public Event Ai - community venture,Venture,COMM-049-Public-Event-AI,Public Event Ai,community,planned,planned,https://github.com/Worldwidebro/comm-049-public-event-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #581 of 687
comm-050-community-cultural-ai,COMM-050-Community-Cultural-AI: Community Cultural Ai - community venture,Venture,COMM-050-Community-Cultural-AI,Community Cultural Ai,community,planned,planned,https://github.com/Worldwidebro/comm-050-community-cultural-ai,"T4_OPS_COORDINATOR_001",[""social-media",0,ventures-master.csv,medium,Venture #582 of 687
em-001-space-habitat-ai,EM-001-Space-Habitat-AI: Space Habitat Ai - emerging venture,Venture,EM-001-Space-Habitat-AI,Space Habitat Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-001-space-habitat-ai,"T5_DEVOPS_AUTOMATION_001",[""operations",0,ventures-master.csv,medium,Venture #583 of 687
em-002-fusion-energy-ai,EM-002-Fusion-Energy-AI: Fusion Energy Ai - emerging venture,Venture,EM-002-Fusion-Energy-AI,Fusion Energy Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-002-fusion-energy-ai,"T5_DEVOPS_AUTOMATION_001",[""operations",0,ventures-master.csv,medium,Venture #584 of 687
em-003-teleportation-research-ai,EM-003-Teleportation-Research-AI: Teleportation Research Ai - emerging venture,Venture,EM-003-Teleportation-Research-AI,Teleportation Research Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-003-teleportation-research-ai,"T5_DEVOPS_AUTOMATION_001",[""operations",0,ventures-master.csv,medium,Venture #585 of 687
em-004-climate-solutions-ai,EM-004-Climate-Solutions-AI: Climate Solutions Ai - emerging venture,Venture,EM-004-Climate-Solutions-AI,Climate Solutions Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-004-climate-solutions-ai,"T5_DEVOPS_AUTOMATION_001",[""operations",0,ventures-master.csv,medium,Venture #586 of 687
em-005-holographic-events-ai,EM-005-Holographic-Events-AI: Holographic Events Ai - emerging venture,Venture,EM-005-Holographic-Events-AI,Holographic Events Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-005-holographic-events-ai,"T5_DEVOPS_AUTOMATION_001",[""operations",0,ventures-master.csv,medium,Venture #587 of 687
em-006-neurofeedback-ai,EM-006-Neurofeedback-AI: Neurofeedback Ai - emerging venture,Venture,EM-006-Neurofeedback-AI,Neurofeedback Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-006-neurofeedback-ai,"T5_DEVOPS_AUTOMATION_001",[""operations",0,ventures-master.csv,medium,Venture #588 of 687
