venture_id,name,sector,archetype,stage,capabilities,owned_caps,buy_caps,integration_pct,deal_layer
SPEC-024-AI-Sports-Analyst,Ai Sports Analyst,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-025-Smart-Library-AI,Smart Library Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-026-AI-Art-Curator,Ai Art Curator,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-027-Smart-Fitness-AI,Smart Fitness Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-028-AI-Poetry-Generator,Ai Poetry Generator,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-029-Smart-Dating-AI,Smart Dating Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-030-AI-Journalism-Tool,Ai Journalism Tool,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-031-Smart-Legal-AI,Smart Legal Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-032-AI-Game-Designer,Ai Game Designer,specialized,market,growth,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-033-Smart-Real-Estate-AI,Smart Real Estate Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-034-AI-Cooking-Assistant,Ai Cooking Assistant,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-035-Smart-Health-AI,Smart Health Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-036-AI-Photography-Tool,Ai Photography Tool,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-037-Smart-Writing-AI,Smart Writing Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-038-AI-Comedy-Writer,Ai Comedy Writer,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-039-Smart-Meditation-AI,Smart Meditation Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-040-AI-Debate-Coach,Ai Debate Coach,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-041-Smart-Parenting-AI,Smart Parenting Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-042-AI-Financial-Advisor,Ai Financial Advisor,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-043-Smart-Automotive-AI,Smart Automotive Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-044-AI-Aviation-Planner,Ai Aviation Planner,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-045-Smart-Maritime-AI,Smart Maritime Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-046-AI-Weather-Forecast,Ai Weather Forecast,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-047-Smart-Energy-AI,Smart Energy Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-048-AI-Sports-Coach,Ai Sports Coach,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-049-Smart-Education-AI,Smart Education Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-050-AI-Language-Translator,Ai Language Translator,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
FI-dist,Dist,financial,fintech,planned,api | authentication | database | monitoring | payment | security,api | authentication | database | monitoring | security,payment,83,L8 Capital / L6 Software
FI-node_modules,Node_Modules,financial,fintech,planned,api | authentication | database | monitoring | payment | security,api | authentication | database | monitoring | security,payment,83,L8 Capital / L6 Software
FI-public,Public,financial,fintech,planned,api | authentication | database | monitoring | payment | security,api | authentication | database | monitoring | security,payment,83,L8 Capital / L6 Software
FI-src,Src,financial,fintech,planned,api | authentication | database | monitoring | payment | security,api | authentication | database | monitoring | security,payment,83,L8 Capital / L6 Software
FI-supabase,Supabase,financial,fintech,planned,api | authentication | database | monitoring | payment | security,api | authentication | database | monitoring | security,payment,83,L8 Capital / L6 Software
CON-001-ACE-CONSTRUCTION,Ace Construction,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-002-RESIDENTIAL-CONSTRUCTION,Residential Construction,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-003-COMMERCIAL-CONSTRUCTION,Commercial Construction,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-004-INDUSTRIAL-CONSTRUCTION,Industrial Construction,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-005-CONSTRUCTION-EQUIPMENT-RENTAL,Construction Equipment Rental,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-006-CONSTRUCTION-PROJECT-MANAGEMENT,Construction Project Management,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-007-GREEN-BUILDING-SERVICES,Green Building Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-008-HOME-RENOVATION-SERVICES,Home Renovation Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-009-ROOFING-COMPANY,Roofing Company,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-010-PLUMBING-SERVICES,Plumbing Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-011-ELECTRICAL-SERVICES,Electrical Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-012-HVAC-SERVICES,HVAC Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-013-PAINTING-SERVICES,Painting Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-014-FLOORING-SERVICES,Flooring Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-015-LANDSCAPING-SERVICES,Landscaping Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-016-DEMOLITION-SERVICES,Demolition Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-017-CONCRETE-SERVICES,Concrete Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-018-CARPENTRY-SERVICES,Carpentry Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-019-WINDOW-INSTALLATION,Window Installation,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
CON-020-INSULATION-SERVICES,Insulation Services,construction,con,planned,api | construction | dashboard | database | workspace,api | dashboard | database,construction | workspace,60,L2 Service / L3 Government
RE-001-PROPERTY-HOLDINGS,Property Holdings,real-estate,re,planned,api | dashboard | database | portfolio | workspace,api | dashboard | database,portfolio | workspace,60,L5 Real Estate
OPS-001-VENTURE-STAFFING,Venture Staffing Operations,operations,infra,mvp,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
PROFILE-001-DIVINE-JOHNS-PORTFOLIO,Divine Johns Portfolio,media-content,market,mvp,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
ET-010-PERSONAL-RESUME,Personal Resume,education-training,edtech,mvp,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
TECH-061-TECH-VENTURES-PORTFOLIO,Tech Ventures Portfolio,technology,devtools,mvp,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
