venture_id,venture_name,prefix,shared_services,infrastructure_repos,service_count
FS-009-Personal-Trainer-Business,Personal Trainer Business,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-010-Transformation-Program,Transformation Program,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-011-Athlete-Training-Company,Athlete Training Company,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-012-Supplement-Brand,Supplement Brand,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-013-Fitness-Apparel,Fitness Apparel,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-014-Workout-Equipment-Brand,Workout Equipment Brand,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-015-Recovery-Products,Recovery Products,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-016-Fitness-App,Fitness App,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-017-AI-Personal-Trainer,Ai Personal Trainer,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-018-Gym-Management-Software,Gym Management Software,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-019-Wearable-Analytics-Platform,Wearable Analytics Platform,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-020-Yoga-Studio,Yoga Studio,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-021-Pilates-Studio,Pilates Studio,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-022-Dance-Studio,Dance Studio,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-023-Martial-Arts-Dojo,Martial Arts Dojo,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-024-Sports-Performance-Center,Sports Performance Center,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
FS-025-Corporate-Wellness-Program,Corporate Wellness Program,FS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-001-Truck-Dispatch-Company,Truck Dispatch Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-002-Freight-Brokerage,Freight Brokerage,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-003-Logistics-Dispatch-Service,Logistics Dispatch Service,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-004-Last-Mile-Delivery-Dispatch,Last Mile Delivery Dispatch,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-005-Medical-Courier-Dispatch,Medical Courier Dispatch,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-006-Amazon,Amazon,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-007-Construction-Dispatch,Construction Dispatch,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-008-Towing-Dispatch,Towing Dispatch,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-009-HVAC-Technician-Dispatch,Hvac Technician Dispatch,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-010-Field-Service-Dispatch,Field Service Dispatch,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-011-Dispatch-Software,Dispatch Software,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-012-Fleet-Tracking-Platform,Fleet Tracking Platform,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-013-Logistics-Automation-System,Logistics Automation System,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-014-AI-Route-Optimization,Ai Route Optimization,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-015-Driver-Management-Platform,Driver Management Platform,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-016-Trucking-Company,Trucking Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-017-Courier-Service,Courier Service,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-018-Local-Delivery-Company,Local Delivery Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-019-Moving-Company,Moving Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-020-Freight-Company,Freight Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-021-Warehouse-Company,Warehouse Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-022-Fulfillment-Center,Fulfillment Center,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-023-Storage-Business,Storage Business,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-024-Distribution-Company,Distribution Company,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-025-Logistics-Marketplace,Logistics Marketplace,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-026-Shipping-Platform,Shipping Platform,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-027-Fleet-Management-SaaS,Fleet Management Saas,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-028-Freight-AI-Optimization,Freight Ai Optimization,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-029-Supply-Chain-Analytics,Supply Chain Analytics,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
LT-030-Cold-Chain-Logistics,Cold Chain Logistics,LT,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-001-Business-Consulting,Business Consulting,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-002-Legal-Services,Legal Services,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-003-Accounting-Services,Accounting Services,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-004-HR-Consulting,Hr Consulting,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-005-Marketing-Agency,Marketing Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-006-Web-Design-Agency,Web Design Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-007-IT-Support-Services,It Support Services,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-008-Virtual-Assistant-Service,Virtual Assistant Service,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-009-Bookkeeping-Service,Bookkeeping Service,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-010-Tax-Preparation-Service,Tax Preparation Service,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-011-Real-Estate-Agency,Real Estate Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-012-Insurance-Agency,Insurance Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-013-Financial-Planning,Financial Planning,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-014-Event-Planning,Event Planning,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-015-Interior-Design,Interior Design,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-016-Photography-Service,Photography Service,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-017-Videography-Service,Videography Service,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-018-Translation-Services,Translation Services,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-019-Copywriting-Service,Copywriting Service,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-020-Social-Media-Management,Social Media Management,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-021-SEO-Agency,Seo Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-022-PPC-Management,Ppc Management,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-023-PR-Agency,Pr Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-024-Recruiting-Agency,Recruiting Agency,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
PS-025-Business-Brokerage,Business Brokerage,PS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-001-YouTube-Channel-Network,Youtube Channel Network,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-002-Podcast-Network,Podcast Network,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-003-Blog-Network,Blog Network,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-004-Influencer-Agency,Influencer Agency,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-005-Content-Creation-Studio,Content Creation Studio,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-006-Video-Production-Company,Video Production Company,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-007-Animation-Studio,Animation Studio,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
MC-008-Music-Production,Music Production,MC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,5
